train_loss,train_accu,val_loss,val_acc
0.5607524028560663,0.6994529994572563,0.6140666110568747,0.6783737650649149
0.5150549117952792,0.7327306394798173,0.5650435978395059,0.7122709012224349
0.4807631593836141,0.7594315025487671,0.7781476908499715,0.6185279056535458
0.4524913311964991,0.7770759947641193,0.5144658479584248,0.7557199262056242
0.4264378756649762,0.7942043483350538,0.5173109536701327,0.750219831376403
0.40460218416937493,0.8065597496993625,0.6580051088403424,0.7109432921257263
0.3837242657379863,0.8172709568252684,0.787240001458082,0.6747530129829824
0.36649430743159905,0.829519937850522,0.6077291161075239,0.7305125950447421
0.3511238553807632,0.837256696499835,0.5299067794063975,0.7780996224072828
0.3369876286998003,0.8459618802345504,0.5962694969682291,0.7481853135398886
0.32494892001358827,0.8508731788819479,1.1167556203801696,0.6562699356885463
0.3139561396577229,0.8577479327849138,0.7328139047665515,0.7268573596096484
0.30191103892219945,0.863510594144753,0.5867757756904614,0.7669614993361954
0.29426855680733643,0.8671129226217714,0.748668625805139,0.7090467077018568
0.2821431032539331,0.8741419860163674,0.7615675619927831,0.7115122674528871
0.23297498947115117,0.8989804931518511,0.684635992296219,0.7682029000500008
0.2198573722662331,0.9048548958676982,0.8233617982306718,0.7445128364282142
0.21280083658629456,0.9087977694296934,0.6675125078646552,0.7756857876859945
0.20974642122185877,0.9102610490917024,0.7092211677706688,0.7680304832841945
0.20538578813879468,0.9118201070588611,0.6946351195938039,0.7778409972585734
0.2023518462468791,0.9128683473985548,0.7380828199961031,0.7629269470163278
0.19870001878046062,0.914416763331808,0.806140034560999,0.7538233417817548
0.19707564283462267,0.9155341768918875,0.7993592194455309,0.7572199520681391
0.19403863829269716,0.9165770962146286,0.6613029888160114,0.7853238848945671
0.1914707549400877,0.9185352304532443,0.830967704151891,0.7526164244211107
0.19050399681138622,0.9189555907925122,0.769787985517349,0.7618752047449093
0.1865282225121926,0.9204188704545212,0.7374307832404822,0.7716339936895463
0.18512259693586067,0.9215575680824118,0.6798339624592274,0.7837721340023104
0.18353899092063988,0.921754445709664,0.7873281645761276,0.7654959568268418
0.18207790411835356,0.922419572828759,0.7629423086354522,0.7725478025483198
